Gene.name	Chromosome	Start	End
ENSG00000283196	2	89580558	89581140
KMT2CP4	2	89622213	89640635
ENSG00000283214	2	89662601	89662977
ENSG00000283659	2	89666033	89683204
IGKV2D-40	2	89851758	89852493
IGKV1D-39	2	89862482	89862981
IGKV2D-38	2	89872463	89872702
IGKV1D-37	2	89884740	89885216
IGKV2D-36	2	89887022	89887247
IGKV1D-35	2	89895502	89895772
IGKV3D-34	2	89906757	89907246
IGKV1D-33	2	89913982	89914545
IGKV1D-32	2	89928422	89928867
IGKV3D-31	2	89929701	89930202
IGKV2D-30	2	89936859	89937679
IGKV2D-29	2	89947512	89948269
IGKV2D-28	2	89959979	89960748
IGKV1D-27	2	89968867	89969335
IGKV2D-26	2	89985922	89986702
IGKV3D-25	2	89989987	89990221
IGKV2D-24	2	90004797	90005629
IGKV2D-23	2	90009402	90009927
IGKV1D-22	2	90010741	90011184
IGKV6D-21	2	90021567	90022185
IGKV3D-20	2	90038848	90039479
IGKV2D-19	2	90046796	90047057
IGKV2D-18	2	90052581	90053372
IGKV6D-41	2	90069662	90070238
IGKV1D-17	2	90082635	90083291
IGKV1D-16	2	90100236	90100738
IGKV3D-15	2	90114838	90115402
IGKV2D-14	2	90121786	90122564
IGKV1D-13	2	90154073	90154574
IGKV1D-12	2	90159840	90160335
IGKV3D-11	2	90172802	90173414
IGKV2D-10	2	90179889	90180587
IGKV1D-42	2	90190193	90190681
IGKV1D-43	2	90209873	90210529
IGKV1D-8	2	90220727	90221384
IGKV3D-7	2	90234812	90235370
ENSG00000275490	2	90309230	90309333
IGKV1OR2-118	2	90315366	90315836
ENSG00000265897	2	90359809	90360032
ENSG00000281904	2	90365737	90367699
ENSG00000230964	2	91578478	91578573
ENSG00000261600	2	91580336	91580863
ENSG00000278131	2	91589494	91621421
LSP1P4	2	91636684	91659961
RNA5SP100	2	91674857	91674966
DRD5P1	2	91684447	91685884
ENSG00000290565	2	91686102	91712110
KMT2CP5	2	91696452	91714745
NKAIN1P2	2	91723023	91723605
IGSF3P2	2	91736726	91767439
KMT5AP2	2	91747940	91748986
ENSG00000286698	2	91759462	91767701
GGT8P	2	91775944	91781169
IGKV1OR2-1	2	91817771	91818248
ABCD1P5	2	91840601	91843802
ENSG00000237085	2	91859384	91859481
PABPC1P6	2	91877969	91880195
SLC9B1P2	2	91883076	91931714
ENSG00000290575	2	91892472	91914212
ACTR3BP2	2	91940668	91942040
CHEK2P3	2	91957436	91963610
ENSG00000235147	2	92006680	92007121
IGKV1OR2-2	2	92034522	92035000
ENSG00000291142	2	94193659	94208426
BMS1P23	2	94196057	94203287
ENSG00000290941	2	94575976	94587183
ENSG00000261522	2	94582873	94585473
AQP7B	2	94587101	94612744
CNN2P11	2	94725674	94725935
GXYLT1P7	2	94734655	94735844
CNN2P8	2	94737337	94738249
ENSG00000234837	2	94750582	94751293
FAM95A	2	94755326	94798875
CYP4F32P	2	94759259	94760279
ENSG00000232502	2	94760774	94761116
SNX18P14	2	94786688	94787261
ANKRD20A8P	2	94791103	94857282
ENSG00000291024	2	94811046	94817801
RNU6-1320P	2	94846533	94846639
SOWAHCP5	2	94861362	94862667
ENSG00000291025	2	94867486	94947341
TEKT4	2	94871430	94876823
ENSG00000259848	2	94886861	94892756
MTCO1P48	2	94899566	94900661
MTCO3P45	2	94900990	94901602
RPS24P6	2	94912432	94912831
ENSG00000231331	2	94953161	94953593
ENSG00000232594	2	94961047	94961503
ENSG00000233105	2	94964473	94964836
ENSG00000224585	2	94971954	94972167
ENSG00000233447	2	94974544	94974838
ENSG00000235186	2	94991880	94994362
RN7SL575P	2	95003545	95003843
ENSG00000233850	2	95025193	95026709
MAL	2	95025677	95053992
ENSG00000231062	2	95051395	95053176
ENSG00000287362	2	95067074	95076900
ENSG00000288960	2	95074906	95076252
MRPS5	2	95085369	95122006
ENSG00000289685	2	95085391	95165391
ZNF514	2	95122087	95165668
ZNF2	2	95165432	95184317
SLC2AXP1	2	95196449	95197357
ENSG00000289370	2	95206349	95207459
ZNF892	2	95207521	95259774
PROM2	2	95274449	95291308
KCNIP3	2	95297327	95386077
FABP7P2	2	95368507	95368885
FAHD2A	2	95402708	95416616
ENSG00000248821	2	95413456	95414296
ENSG00000233275	2	95434759	95435113
ENSG00000227120	2	95436133	95436556
UBTFL5	2	95450310	95451500
ENSG00000277747	2	95460144	95460336
ENSG00000234903	2	95468863	95469778
TRIM43B	2	95477008	95484754
ENSG00000238162	2	95485541	95485805
ENSG00000223917	2	95486480	95488627
ENSG00000237308	2	95496022	95496531
ENSG00000224719	2	95502791	95505059
TRIM64FP	2	95514827	95520107
LINC03052	2	95524873	95526754
ANKRD33BP1	2	95525345	95527220
ENSG00000291126	2	95526651	95532405
ENSG00000236431	2	95536117	95536495
ENSG00000273305	2	95537969	95538469
ENSG00000233037	2	95542730	95543230
OR7E102P	2	95546531	95547545
TRIM51JP	2	95574901	95580769
ENSG00000274028	2	95588149	95589253
ENSG00000230083	2	95590969	95591206
TRIM43	2	95592001	95599778
ENSG00000236026	2	95606924	95607152
ENSG00000271003	2	95607073	95616592
ENSG00000270193	2	95616492	95617233
UBTFL3	2	95625213	95626236
ENSG00000275497	2	95633850	95636106
ENSG00000235959	2	95640181	95640604
ENSG00000236750	2	95641634	95641980
ENSG00000235584	2	95660588	95668727
ENSG00000290897	2	95789654	95797846
GPAT2P1	2	95792220	95800166
LINC00342	2	95807052	95835003
ANKRD36C	2	95836919	95991831
RN7SL210P	2	96004563	96004850
ENSG00000291176	2	96010526	96023398
FAHD2CP	2	96013730	96021608
GPAT2	2	96021946	96039451
ADRA2B	2	96112876	96116571
ASTL	2	96122818	96138502
DUSP2	2	96143169	96145440
ENSG00000228873	2	96145602	96147012
STARD7	2	96184859	96208827
STARD7-AS1	2	96208389	96243353
TMEM127	2	96248514	96266047
CIAO1	2	96266159	96274173
SNRNP200	2	96274338	96321271
ENSG00000230747	2	96307263	96321731
ITPRIPL1	2	96325317	96330517
NCAPH	2	96335766	96377091
NEURL3	2	96497646	96508109
ENSG00000235480	2	96527940	96532306
ARID5A	2	96536743	96552634
KANSL3	2	96593170	96642787
FER1L5	2	96642737	96704887
LMAN2L	2	96705929	96740064
CNNM4	2	96760902	96811874
MIR3127	2	96798278	96798353
CNNM3-DT	2	96812239	96813657
ENSG00000289135	2	96815093	96816078
CNNM3	2	96816245	96835382
ANKRD23	2	96824526	96857934
ANKRD39	2	96836611	96858016
SEMA4C	2	96859718	96870757
FAM178B	2	96875882	96986580
ENSG00000286654	2	96912549	96917272
RNA5SP101	2	96956708	96956815
ENSG00000275094	2	97000436	97001593
ENSG00000273634	2	97008368	97009104
ENSG00000248134	2	97018343	97018604
TRIM43CP	2	97025981	97031636
ENSG00000230343	2	97034442	97034706
ENSG00000236847	2	97035461	97037549
IGKV2OR2-1	2	97046588	97046891
IGKV2OR2-2	2	97050729	97051028
IGKV1OR2-3	2	97060128	97060415
GPAT2P2	2	97081098	97083249
FAHD2B	2	97083583	97094882
ENSG00000279791	2	97094935	97097433
RN7SL313P	2	97100587	97100874
ANKRD36	2	97113153	97264521
ENSG00000277701	2	97281356	97291849
ENSG00000237837	2	97301729	97304151
IGKV1OR2-9	2	97322137	97322423
IGKV2OR2-10	2	97331533	97331843
IGKV2OR2-7D	2	97335671	97335974
IGKV3OR2-5	2	97348899	97349179
IGKV1OR2-6	2	97355059	97355335
IGKV2OR2-7	2	97372532	97372835
IGKV2OR2-8	2	97376674	97376973
IGKV1OR2-11	2	97386082	97386368
APPAT	2	97416165	97433527
ENSG00000278766	2	97421075	97434847
ANKRD36B	2	97492663	97589877
ENSG00000235833	2	97523949	97524976
ENSG00000286036	2	97618638	97638417
UBTFL6	2	97636780	97637803
COX5B	2	97646062	97648383
ACTR1B	2	97655939	97664044
C2orf92	2	97664217	97703066
RNU4-8P	2	97664591	97664731
ZAP70	2	97713576	97739862
TMEM131	2	97756333	97995948
HMGN1P36	2	97827248	97827545
RNU7-96P	2	97913054	97913117
VWA3B	2	98087116	98313299
ATP5F1BP1	2	98206151	98207724
ENSG00000222000	2	98331389	98356005
CNGA3	2	98346188	98398601
ENSG00000227987	2	98346995	98351140
INPP4A	2	98444854	98594392
COA5	2	98599314	98608515
UNC50	2	98608579	98618515
MGAT4A	2	98619106	98731132
YWHAQP5	2	98694109	98695490
LINC02611	2	98761098	98775361
RNU4-84P	2	98782410	98782548
CRACDL	2	98793846	98936259
RNU7-46P	2	98840675	98840736
TSGA10	2	98997261	99154964
SMC3P1	2	99102018	99102752
ENSG00000241962	2	99141485	99322741
C2orf15	2	99141707	99151669
LIPT1	2	99154955	99163157
ENSG00000273155	2	99154998	99195298
MITD1	2	99161427	99181058
MRPL30	2	99181152	99199561
LYG2	2	99242246	99255666
LYG1	2	99284238	99304742
TXNDC9	2	99318982	99340702
EIF5B	2	99337389	99401326
REV1	2	99400475	99490035
ENSG00000273306	2	99405218	99405843
AFF3	2	99545419	100192428
ENSG00000230393	2	100104919	100107504
LINC01104	2	100208254	100251484
LONRF2	2	100271875	100322501
CYCSP7	2	100370255	100370545
ENSG00000270699	2	100377421	100377532
CHST10	2	100391860	100417668
RALBP1P2	2	100425348	100426107
NMS	2	100470482	100483280
ARPP19P2	2	100509277	100509612
PDCL3	2	100562993	100576739
HMGN2P22	2	100591150	100591324
LINC01849	2	100603752	100611560
ENSG00000287832	2	100642444	100652567
NANOGNBP1	2	100660199	100660678
LINC01868	2	100669892	100676038
ENSG00000228488	2	100722221	100722882
ENSG00000286737	2	100739958	100747391
ENSG00000289077	2	100818723	100819097
NPAS2	2	100820139	100996829
ENSG00000232034	2	100822661	100847220
NPAS2-AS1	2	100970767	100977766
ENSG00000223947	2	100993676	101002244
RPL31	2	101002229	101024032
TBC1D8	2	101007228	101252866
BBIP1P1	2	101068378	101068656
TBC1D8-AS1	2	101151660	101155412
CNOT11	2	101252886	101270316
RNF149	2	101271219	101308701
SNORD89	2	101272936	101273049
MIR5696	2	101309450	101309534
CREG2	2	101345550	101387503
ENSG00000226058	2	101375587	101376055
RFX8	2	101397359	101475112
LINC01870	2	101479390	101486822
RPS6P3	2	101509530	101510222
PRCPP1	2	101520834	101521976
ENSG00000286047	2	101535601	101539077
ENSG00000286101	2	101551592	101567901
MAP4K4	2	101696850	101894690
ENSG00000288948	2	101797890	101800135
ENSG00000289167	2	101961603	101962027
LINC01127	2	101962052	101987167
IL1R2	2	101991960	102028544
ENSG00000287771	2	102037963	102058190
IL1R1	2	102064544	102179874
IL1R1-AS1	2	102172621	102182108
IL1RL2	2	102187006	102240002
FAM183DP	2	102249857	102250255
IL1RL1	2	102311502	102352037
IL18R1	2	102311529	102398777
SDR42E1P5	2	102411243	102412108
IL18RAP	2	102418689	102452565
MIR4772	2	102432289	102432366
ENSG00000236525	2	102433957	102435340
ENSG00000234389	2	102438713	102440475
SLC9A4	2	102473226	102533972
SLC9A2	2	102619553	102711355
MFSD9	2	102714630	102736888
TMEM182	2	102736905	103019900
LINC01796	2	102873183	102895780
LINC01935	2	102967408	102984429
ENSG00000227680	2	102987323	102988565
ENSG00000229209	2	103109759	103176260
ENSG00000227623	2	103275904	103276138
ENSG00000286290	2	103362082	103403712
CRLF3P1	2	103494241	103495842
ENSG00000221849	2	103527620	103529261
CAPZBP1	2	103623630	103623830
ENSG00000232597	2	103855829	103869651
ENSG00000236141	2	103856970	103880209
LINC01965	2	103874236	104101537
ENSG00000273515	2	103953098	103953284
ENSG00000228968	2	104125268	104147229
AHCYP3	2	104395002	104396280
ENSG00000227157	2	104406471	104416720
LINC01831	2	104412145	104414195
ENSG00000287793	2	104423039	104429454
LINC01102	2	104430130	104532747
LINC01103	2	104488458	104510509
ENSG00000231626	2	104580821	104581890
ENSG00000236109	2	104583138	104621767
ENSG00000288565	2	104656135	104722966
ENSG00000230690	2	104659337	104666858
RPL23AP27	2	104678223	104678673
ENSG00000228528	2	104702650	104705813
ENSG00000279904	2	104706612	104707506
LINC01114	2	104746638	104757719
PANTR1	2	104764932	104853183
HMGB3P11	2	104771282	104771885
ENSG00000269707	2	104853285	104927722
POU3F3	2	104853287	104858574
ENSG00000289498	2	104860752	104861135
LINC01159	2	104865407	104872653
ENSG00000287135	2	104928803	104936467
MRPS9-AS2	2	104936239	105038496
MRPS9	2	105038069	105099960
MRPS9-AS1	2	105092368	105103036
LINC01918	2	105144113	105145424
GPR45	2	105241743	105243467
ENSG00000272861	2	105249404	105249794
TGFBRAP1	2	105264391	105329735
ENSG00000235319	2	105324210	105330529
C2orf49-DT	2	105333935	105337509
C2orf49	2	105337532	105349211
FHL2	2	105357712	105438513
ENSG00000238273	2	105363038	105378839
LINC02946	2	105600703	105610487
ENSG00000287308	2	105601146	105636637
NCK2	2	105744912	105894274
ENSG00000290119	2	105790035	105798861
ENSG00000235522	2	105846534	105857177
ENSG00000234162	2	105874509	105962386
ECRG4	2	106063246	106078155
UXS1	2	106093308	106194301
ENSG00000233339	2	106179542	106183797
ENSG00000273595	2	106207394	106208115
RPL22P10	2	106247369	106247741
SRSF3P4	2	106253231	106253717
RPS21P2	2	106288803	106289053
RPL27AP4	2	106304755	106305197
ILRUNP1	2	106344566	106345433
ENSG00000229682	2	106368209	106368876
ANAPC1P6	2	106369724	106378247
ENSG00000291125	2	106382110	106393815
PLGLA	2	106382171	106392864
RGPD3	2	106391290	106468413
ENSG00000237666	2	106470799	106477669
CD8B2	2	106487364	106544297
ENSG00000232001	2	106521563	106544297
ENSG00000231505	2	106521903	106538079
EEF1A1P12	2	106697331	106698676
ST6GAL2	2	106801600	106887108
ST6GAL2-IT1	2	106822923	106825031
ENSG00000227294	2	106834464	106841207
ENSG00000286218	2	106933739	106996534
PPP1R2P5	2	106940880	106941482
ENSG00000226905	2	106963193	106963674
LINC01789	2	107254691	107365873
ENSG00000225588	2	107362282	107407329
LINC01885	2	107382715	107748270
LINC01886	2	107529292	107556499
ENSG00000286769	2	107698737	107746941
GACAT1	2	107754112	107822129
RGPD4-AS1	2	107823063	107826891
RGPD4	2	107826892	107892544
ENSG00000233494	2	107902997	107903134
ENSG00000227270	2	107903964	107904241
RPL22P8	2	107914948	107915286
SRSF3P5	2	107920763	107921248
SLC5A7	2	107986523	108013994
LINC01593	2	108049200	108052755
ACTP1	2	108099110	108099492
LINC01594	2	108167125	108217886
SETD6P1	2	108226015	108226331
SULT1C3	2	108239968	108265351
WASF1P1	2	108276812	108277942
SULT1C2	2	108288639	108309915
SULT1C2P2	2	108317725	108318611
SULT1C5P	2	108322238	108353799
GMCL1P2	2	108367116	108367938
SULT1C4	2	108377911	108388989
SMIM12P1	2	108423612	108423885
GCC2	2	108449107	108509415
GCC2-AS1	2	108507515	108534196
LIMS1	2	108533671	108687246
LIMS1-AS1	2	108676795	108678601
ENSG00000233648	2	108694750	108694893
RPL10P5	2	108712262	108712900
RANBP2	2	108719482	108785810
CCDC138	2	108786757	108885477
RPL39P16	2	108878308	108878460
EDAR	2	108894471	108989372
SH3RF3-AS1	2	109127327	109128930
SH3RF3	2	109129205	109504634
MIR4265	2	109141490	109141588
SNRPGP9	2	109251422	109251646
MIR4266	2	109313571	109313625
SEPTIN10	2	109542799	109614143
RPL37P12	2	109552536	109552846
ENSG00000230696	2	109594693	109605698
SOWAHC	2	109614364	109618990
ENSG00000230603	2	109665209	109665742
BMS1P19	2	109667128	109668002
SRSF3P6	2	109732731	109733136
RPL22P11	2	109737139	109737523
ENSG00000282033	2	109758799	109760364
RGPD5	2	109792758	109857705
LIMS3	2	109898428	109925625
ENSG00000284337	2	109898432	109968557
ENSG00000290731	2	109933161	109968577
ENSG00000283684	2	109937438	109985124
ENSG00000186148	2	109947672	109974085
GPAA1P1	2	109984058	109984988
ZBTB45P1	2	109986939	109988394
LINC01123	2	109987063	109996140
ENSG00000235721	2	110007675	110010783
ENSG00000229730	2	110012265	110012601
ENSG00000283283	2	110022447	110050064
MIR4267	2	110069961	110070042
MALL	2	110083870	110116022
MIR4436B1	2	110086433	110086523
NPHP1	2	110122311	110205066
ACTR1AP1	2	110184054	110185179
MTLN	2	110211529	110245420
ENSG00000290732	2	110231106	110266559
ENSG00000282304	2	110245591	110285856
ENSG00000261760	2	110245756	110272050
MALLP1	2	110279606	110285681
MIR4436B2	2	110284853	110284943
ENSG00000283167	2	110321402	110348941
ENSG00000226991	2	110358790	110359126
ENSG00000230650	2	110360608	110363737
LINC01106	2	110375138	110384442
ZBTB45P2	2	110383112	110384642
ENSG00000293177	2	110386377	110388163
ENSG00000273471	2	110386411	110433673
GPAA1P2	2	110386514	110387441
ENSG00000184115	2	110397406	110423834
ENSG00000290733	2	110402914	110435166
ENSG00000257207	2	110402934	110473075
LIMS4	2	110445883	110473075
ENSG00000227574	2	110449242	110451064
ENSG00000231583	2	110500100	110500235
RGPD6	2	110513802	110610840
ENSG00000231536	2	110610916	110612404
RPL22P12	2	110633947	110634333
BUB1	2	110637528	110678063
ENSG00000289202	2	110678205	110716587
ENSG00000235881	2	110709575	110716595
ACOXL	2	110732539	111118548
RPL5P9	2	110967834	110968719
MIR4435-2HG	2	111006015	111523376
ACOXL-AS1	2	111098345	111116407
BCL2L11	2	111119378	111168444
ENSG00000293584	2	111121153	111123765
ENSG00000230499	2	111195963	111206494
ENSG00000227992	2	111203964	111206215
ENSG00000271590	2	111210995	111212476
ENSG00000229118	2	111265283	111279880
ENSG00000270190	2	111266868	111267473
RPS14P4	2	111295629	111296046
MIR4435-2	2	111321013	111321086
PAFAH1B1P2	2	111383752	111384992
ENSG00000293111	2	111383806	111384263
ENSG00000285016	2	111429324	111699033
ENSG00000280878	2	111468810	111637967
SOCAR	2	111491272	111570974
DBF4P2	2	111558413	111559937
ENSG00000225744	2	111607841	111612518
ANAPC1	2	111611639	111884690
RPL34P8	2	111675026	111675343
ENSG00000227842	2	111717508	111717837
CENPNP2	2	111742586	111744662
MIR4771-2	2	111771061	111771134
ENSG00000230958	2	111865798	111866405
EEF1E1P1	2	111887914	111888741
MERTK	2	111898607	112029561
RN7SL297P	2	111930175	111930467
RTRAFP1	2	111940302	111941036
SLC30A6P1	2	111952144	111952671
ENSG00000286904	2	112039378	112055337
TMEM87B	2	112055269	112119318
ENSG00000287141	2	112061084	112063709
FBLN7	2	112138385	112188218
ENSG00000278962	2	112188364	112190635
ZC3H8	2	112211529	112255136
ENSG00000286545	2	112239621	112244375
ZC3H6	2	112275597	112340059
NDUFB4P6	2	112286057	112286422
ENSG00000236555	2	112346011	112346258
RGPD8	2	112368369	112434488
ENSG00000293401	2	112439312	112469687
VINAC1P	2	112440396	112440601
TTL	2	112482156	112541739
POLR1B	2	112541915	112579818
CHCHD5	2	112584240	112589275
ENSG00000243389	2	112589040	112614431
ENSG00000228251	2	112590796	112591939
ENSG00000231747	2	112621809	112622167
SLC20A1-DT	2	112641832	112645720
SLC20A1	2	112645939	112663825
NT5DC4	2	112721020	112742879
CKAP2L	2	112736349	112764664
IL1A	2	112773925	112784493
ENSG00000287937	2	112817076	112824457
IL1B	2	112829751	112836816
ENSG00000280228	2	112840328	112844195
XIAPP3	2	112853328	112854122
IL37	2	112911165	112918882
CDK8P2	2	112932625	112933171
IL36G	2	112973203	112985658
HMGN2P23	2	112981166	112981434
POLR2DP1	2	112995517	112995937
IL36A	2	113005459	113008044
IL36B	2	113022089	113052867
IL36RN	2	113058638	113065382
IL1F10	2	113067970	113075843
RNU6-1180P	2	113086805	113086911
IL1RN	2	113099315	113134016
PSD4	2	113157325	113209396
ENSG00000234174	2	113171535	113175360
PAX8-AS1	2	113211421	113276581
PAX8	2	113215997	113278921
LINC02966	2	113325009	113430988
ENSG00000289035	2	113370392	113374994
IGKV1OR2-108	2	113406396	113406872
ENSG00000272563	2	113432600	113436042
ZNG1B	2	113437691	113496204
FOXD4L1	2	113498665	113501150
LINC01961	2	113512222	113515488
PGM5P4-AS1	2	113526836	113542738
PGM5P4	2	113541937	113563298
FAM138B	2	113577382	113578852
ENSG00000287165	2	113582354	113583152
MIR1302-3	2	113582959	113583096
WASH2P	2	113583593	113599081
ENSG00000279267	2	113605867	113607908
ENSG00000293106	2	113610502	113627090
RPL23AP7	2	113611779	113612247
RABL2A	2	113627229	113643396
SNRPA1P1	2	113657908	113658675
ACRP1	2	113667478	113668621
ENSG00000233479	2	113669166	113673191
LINC02936	2	113677702	113704078
RNU6-744P	2	113681111	113681217
SLC35F5	2	113705011	113756693
MIR4782	2	113721290	113721368
ENSG00000244063	2	113829390	113831119
ACTR3-AS1	2	113831049	113891020
ENSG00000270019	2	113888203	113889767
ACTR3	2	113890063	113962596
ENSG00000279957	2	113904086	113905258
LINC01191	2	113970719	114007304
ENSG00000243179	2	113979909	113983258
ENSG00000286513	2	114114679	114117390
ENSG00000235242	2	114122274	114123293
SEPHS1P7	2	114260050	114261226
RNU2-41P	2	114420125	114420302
DPP10	2	114442299	115845780
DPP10-AS3	2	114828432	114833548
DPP10-AS2	2	114833830	114835588
ENSG00000286776	2	115079354	115099092
DPP10-AS1	2	115126622	115161385
RPSAP23	2	115468056	115468938
ENSG00000287451	2	115835129	115940291
ENSG00000271667	2	116687218	116687387
ENSG00000224869	2	116726453	116726771
MTCYBP39	2	116751158	116751648
ENSG00000235871	2	116818086	116818761
MTND1P28	2	117023918	117024867
MTND2P21	2	117025077	117026118
MTCO1P43	2	117026537	117027024
RNU7-190P	2	117139715	117139775
ENSG00000227291	2	117180892	117181562
ENSG00000286370	2	117536387	117539464
ENSG00000238207	2	117754139	117804174
DDX18	2	117814691	117832377
ENSG00000236255	2	117833937	117841658
HTR5BP	2	117859427	117903338
ENSG00000290590	2	117860333	117934942
CCDC93	2	117915478	118014133
ENSG00000224967	2	117934025	117934789
ENSG00000235066	2	117995397	118055033
ENSG00000272895	2	117998745	117999480
ENSG00000279227	2	118014174	118015679
RN7SL111P	2	118016385	118016669
INSIG2	2	118088452	118110997
THORLNC	2	118132128	118222250
LINC01956	2	118766965	118835110
EN1	2	118842171	118847648
MARCO	2	118942194	118994660
ENSG00000259094	2	118949306	118952983
C1QL2	2	119156243	119158751
RN7SL468P	2	119169822	119170115
STEAP3	2	119223831	119265652
STEAP3-AS1	2	119244422	119270714
C2orf76	2	119302225	119366834
DBI	2	119366924	119372550
TMEM37	2	119429901	119438504
SCTR	2	119439843	119525301
SCTR-AS1	2	119476428	119487346
CFAP221	2	119544432	119662251
TMEM177	2	119679167	119686507
RPL17P15	2	119698623	119700151
PTPN4	2	119759922	119984899
RPL27P7	2	119993199	119993611
EPB41L5	2	120013077	120179119
ENSG00000224789	2	120174885	120216544
MTATP6P26	2	120211054	120211715
MTCO3P43	2	120211727	120212862
MTND3P10	2	120212935	120213275
MTND4LP14	2	120213344	120213631
MTND4P26	2	120213631	120214989
MTND5P28	2	120215181	120217279
TMEM185B	2	120217479	120223400
RALB	2	120240064	120294710
ENSG00000289091	2	120255848	120259223
ENSG00000235840	2	120319007	120326298
INHBB	2	120346136	120351803
LINC01101	2	120464335	120466218
ENSG00000237614	2	120542905	120545249
ENSG00000232140	2	120552481	120558119
ENSG00000229774	2	120686635	120710517
GLI2	2	120735623	120992653
